P_a,SaO2sup,temp,DHbO2,DHHb,CCO,DHbT,DHbdiff,t
45.7595903226,0.94264,34.3506,-4.4687270654,-0.9960693485,-2.5051277603,-5.4647964139,-3.4726577169,7246
45.6707409091,0.92,34.3508,-4.4815373959,-1.0816691771,-2.4778067584,-5.563206573,-3.3998682189,7256
46.4815383117,0.9173526474,34.3534,-4.4813688029,-1.0807931171,-2.4686014201,-5.56216192,-3.4005756858,7267
43.5242819355,0.93,34.3469,-4.3889088499,-1.2145907493,-2.479001678,-5.6034995992,-3.1743181007,7277
46.1987748387,0.9326826827,34.3458,-4.3715679931,-1.2745511575,-2.4867178725,-5.6461191507,-3.0970168356,7287
46.0918095541,0.91,34.3448,-4.2614086582,-1.3541612952,-2.5062544424,-5.6155699534,-2.907247363,7298
49.1560977419,0.91,34.3441,-4.2733834536,-1.5702452972,-2.4270315655,-5.8436287508,-2.7031381564,7308
45.0367138365,0.91,34.3418,-4.2808646391,-1.4710990323,-2.4689862851,-5.7519636714,-2.8097656068,7318
47.1435869427,0.91,34.3414,-4.212614836,-1.5217161168,-2.4632101567,-5.7343309528,-2.6908987192,7329
46.9678695513,0.92272,34.3397,-4.1927645314,-1.5097344036,-2.4563424798,-5.702498935,-2.6830301278,7339
49.5343384615,0.93,34.3401,-4.2224614583,-1.5577878175,-2.4400745008,-5.7802492759,-2.6646736408,7350
44.0634202532,0.93,34.3394,-4.2469656355,-1.6174288061,-2.4082746033,-5.8643944417,-2.6295368294,7360
46.5537582278,0.9427527528,34.3385,-4.1214944655,-1.7054515898,-2.3993920733,-5.8269460552,-2.4160428757,7370
47.1016341772,0.93,34.3369,-4.1218894878,-1.5627079316,-2.4221845175,-5.6845974194,-2.5591815561,7381
49.3607186495,0.92724,34.3375,-4.2442903398,-1.427813802,-2.3991070707,-5.6721041418,-2.8164765379,7391
45.5245683544,0.93,34.3379,-4.1024235354,-1.2335066737,-2.3585325792,-5.3359302091,-2.8689168618,7402
47.1008139241,0.93,34.3371,-4.023834979,-0.7952278063,-2.2736052282,-4.8190627853,-3.2286071727,7412
47.3516003185,0.93,34.3371,-4.3492681987,-0.1888616859,-2.2979607322,-4.5381298846,-4.1604065127,7422
49.4790155844,0.92,34.337,-4.9308221357,0.1474232706,-2.2716011234,-4.783398865,-5.0782454063,7433
41.6734025641,0.9,34.3375,-5.2388147325,0.3064667477,-2.2337491202,-4.9323479847,-5.5452814802,7443
45.5866431373,0.9056456456,34.3373,-5.3119614573,0.406307599,-2.2248016272,-4.9056538583,-5.7182690563,7454
45.8801764706,0.89,34.3383,-5.2495060766,0.3306065296,-2.226414445,-4.918899547,-5.5801126062,7464
47.0103461538,0.89,34.3413,-4.9871224606,0.1288552365,-2.2379369837,-4.8582672241,-5.1159776971,7474
46.2921197368,0.88,34.3452,-4.3260079467,-0.7206897002,-2.1476281164,-5.0466976468,-3.6053182465,7485
48.3867592105,0.9,34.3463,-3.7362566642,-1.355273525,-2.1103177585,-5.0915301892,-2.3809831392,7495
49.5259401316,0.89428,34.3488,-2.9801970632,-2.1611975951,-2.1018371546,-5.1413946583,-0.8189994682,7506
54.3784622517,0.92,34.3522,-2.2577873127,-3.0332026662,-2.0558599895,-5.290989979,0.7754153535,7516
48.3490403226,0.92,34.3556,-1.8625708799,-3.7173955796,-1.960364539,-5.5799664595,1.8548246997,7526
50.3957432258,0.96,34.3555,-1.6682701655,-3.9483435365,-1.973202319,-5.616613702,2.280073371,7537
50.5881696774,0.98,34.3578,-1.548508921,-4.0219921163,-1.9810339088,-5.5705010373,2.4734831953,7547
52.6112558442,0.98,34.3623,-1.5281614469,-4.0298719412,-2.008130027,-5.5580333881,2.5017104943,7558
47.7446694268,0.99,34.3638,-1.4496129544,-4.1721539976,-1.9868248742,-5.621766952,2.7225410432,7568
51.3184341772,0.98,34.365,-1.4529603474,-4.1817701504,-1.9538002525,-5.6347304978,2.728809803,7578
52.0220955696,0.98,34.3687,-1.4532717876,-4.198097476,-1.9234282736,-5.6513692635,2.7448256884,7589
53.2378431818,0.98,34.3731,-1.4721480331,-4.1881008255,-1.9587448447,-5.6602488585,2.7159527924,7599
50.6574449367,0.98,34.376,-1.4786828158,-4.1556569533,-1.9444553441,-5.6343397691,2.6769741374,7610
52.1815025478,0.98,34.3792,-1.5316433276,-4.2662558756,-1.8984253957,-5.7978992032,2.734612548,7620
52.4253792453,0.98,34.3834,-2.3120835903,-3.7385215748,-2.0305815612,-6.050605165,1.4264379845,7630
51.7448861111,0.98,34.3855,-3.9062839718,-2.3610650918,-2.1750950871,-6.2673490637,-1.54521888,7641
52.5954333333,0.932977023,34.39,-4.1101113644,-1.0796833183,-2.1302738523,-5.1897946827,-3.0304280462,7651
51.3373030675,0.92897,34.3929,-3.4502641388,-1.5331969425,-2.0840579881,-4.9834610813,-1.9170671962,7662
50.9444624204,0.89,34.4017,-3.5970306841,-1.2827358726,-2.0969618134,-4.8797665567,-2.3142948115,7672
49.8140481013,0.92,34.4058,-3.9667799165,-1.0948569403,-2.0636824572,-5.0616368568,-2.8719229762,7682
48.205338535,0.89698,34.4078,-4.0891284087,-0.9369941071,-2.1149665381,-5.0261225158,-3.1521343016,7693
49.8975892405,0.9,34.4086,-4.1349422186,-0.9567416973,-2.0802547131,-5.091683916,-3.1782005213,7703
50.1181458861,0.89,34.41,-3.9441715011,-1.0636675676,-2.085957751,-5.0078390687,-2.8805039334,7714
54.5485155844,0.886963037,34.4108,-3.8891937272,-1.0718746328,-2.0994926139,-4.9610683599,-2.8173190944,7724
48.7359025316,0.9130761523,34.4126,-3.9103958481,-1.0996874258,-2.0922418158,-5.0100832738,-2.8107084223,7734
51.0242509615,0.89,34.4142,-3.7889971451,-1.1996483202,-2.0980276111,-4.9886454653,-2.5893488249,7745
51.2654832258,0.9,34.4158,-3.4669129548,-1.6288857583,-2.0372655533,-5.0957987131,-1.8380271964,7755
53.0069379085,0.9,34.4195,-2.9981949518,-2.1250810309,-2.0286066562,-5.1232759827,-0.8731139208,7766
48.7425783439,0.9,34.4214,-2.717633386,-2.3991823037,-2.0471671062,-5.1168156897,-0.3184510822,7776
51.5024458599,0.93,34.4229,-2.6252006796,-2.7505141587,-1.9608193843,-5.3757148383,0.1253134791,7786
51.0937746835,0.93,34.4256,-2.4909320536,-2.7641648019,-2.0199214224,-5.2550968555,0.2732327483,7797
52.2243971338,0.94,34.4303,-2.5277790477,-2.8730594748,-1.9922461675,-5.4008385225,0.3452804272,7807
50.5396,0.95,34.4346,-2.4980790751,-2.8364285307,-1.991115275,-5.3345076058,0.3383494556,7818
51.7390649682,0.94,34.4377,-2.5157575765,-2.7977288972,-2.0011717612,-5.3134864737,0.2819713207,7828
51.6405460317,0.94,34.4402,-2.5508518822,-2.8358104142,-1.9829836373,-5.3866622964,0.284958532,7838
54.4867651613,0.95,34.4449,-2.5654206602,-2.8331293767,-1.9885722376,-5.3985500369,0.2677087166,7849
47.551138535,0.95,34.4485,-2.555665045,-2.8900232909,-1.968158027,-5.4456883359,0.3343582459,7859
51.5957759494,0.9531568432,34.4522,-2.5670090905,-2.878139919,-1.9569062197,-5.4451490094,0.3111308285,7870
51.6537295597,0.95,34.4542,-2.5793447974,-2.7682105,-2.0069928955,-5.3475552974,0.1888657026,7880
51.0380025478,0.9468163673,34.4571,-2.6064569927,-2.6984978846,-2.0075707446,-5.3049548772,0.0920408919,7890
49.9259398089,0.9531868132,34.4637,-2.6895992994,-2.7262279117,-1.9442251177,-5.4158272111,0.0366286123,7901
51.3711943038,0.94,34.468,-2.6638746204,-2.7995789704,-1.9632050903,-5.4634535907,0.13570435,7911
50.3276,0.9367932068,34.4732,-2.60281697,-2.7331759119,-2.004382657,-5.3359928819,0.1303589419,7922
54.2241851613,0.95,34.4781,-2.7013540901,-2.7486464021,-1.9417546281,-5.4500004923,0.047292312,7932
48.2228944444,0.94,34.4826,-2.6511054922,-2.8817471079,-1.9242548612,-5.5328526002,0.2306416157,7942
51.4110352201,0.94,34.4839,-2.6157452607,-2.8588040142,-1.9595253765,-5.4745492749,0.2430587535,7953
51.0935290625,0.94,34.4876,-2.6483670989,-2.7784519973,-1.9519651727,-5.4268190963,0.1300848984,7963
51.955578125,0.92348,34.4924,-2.6776108571,-2.7738747383,-1.95644035,-5.4514855954,0.0962638813,7974
48.7988830189,0.9532405567,34.4939,-2.5592645506,-2.9074851855,-1.9485313593,-5.4667497361,0.3482206349,7984
51.7058401274,0.95,34.4968,-2.5855507388,-2.8535181045,-1.9654040461,-5.4390688434,0.2679673657,7994
51.2766207547,0.92671,34.5033,-2.6448315217,-2.9565216341,-1.914694077,-5.6013531559,0.3116901124,8005
53.4406031646,0.9334265734,34.5073,-2.6010749322,-2.9000189687,-1.9551220536,-5.501093901,0.2989440365,8015
50.718296875,0.95,34.5125,-2.6052411588,-2.9514603594,-1.932428194,-5.5567015182,0.3462192006,8026
51.3638699367,0.95662,34.5155,-2.5466966545,-2.9348077881,-1.9877910807,-5.4815044426,0.3881111336,8036
51.5809740506,0.94,34.5185,-2.5590329381,-3.0157704918,-1.938897746,-5.5748034299,0.4567375537,8046
54.0393564516,0.93667,34.5234,-2.5597255619,-2.9727509978,-1.9735266629,-5.5324765597,0.4130254359,8057
48.1647721519,0.95,34.5261,-2.5326974099,-3.059570318,-2.0166298119,-5.5922677279,0.5268729081,8067
51.2991886792,0.9433366633,34.5275,-2.6504971812,-3.269460359,-1.9576080304,-5.9199575402,0.6189631778,8078
51.0451478261,0.95,34.5296,-2.596007401,-3.3711410683,-1.9780777395,-5.9671484693,0.7751336674,8088
52.820805,0.93664,34.5328,-2.5452509302,-3.4089836352,-2.0434767815,-5.9542345654,0.863732705,8098
50.1602083333,0.95,34.5363,-2.5747245392,-3.7124178367,-1.9829441469,-6.2871423759,1.1376932976,8109
51.4273627329,0.96338,34.5374,-2.5251329752,-3.8024681686,-2.0192727702,-6.3276011437,1.2773351934,8119
51.2682690909,0.95,34.5416,-2.3921261375,-4.0493839134,-2.001116452,-6.4415100509,1.657257776,8130
55.7259034375,0.96,34.5411,-2.3203759291,-4.3642437036,-1.9452388966,-6.6846196327,2.0438677745,8140
49.3852863636,0.96,34.5422,-2.2382014954,-4.4900978311,-1.9419160832,-6.7282993265,2.2518963357,8150
52.1676204819,0.96,34.5397,-2.1158318201,-4.6612143591,-1.9376779101,-6.7770461792,2.545382539,8161
52.6781802395,0.96,34.5381,-1.9279224835,-4.9549850776,-1.8549277315,-6.8829075611,3.0270625941,8171
54.0731635294,0.97,34.5318,-1.7765619325,-5.1549968685,-1.8461834154,-6.9315588011,3.378434936,8182
50.1652168639,0.98,34.5267,-1.6466159136,-5.4856129656,-1.7394440624,-7.1322288791,3.838997052,8192
53.9170886297,0.98,34.5209,-1.5053472816,-5.6316363235,-1.6788753222,-7.1369836051,4.126289042,8203
54.9412656977,0.98,34.5116,-1.3943504864,-5.6820915985,-1.6863867635,-7.0764420849,4.2877411121,8213
58.651319883,0.98,34.4985,-1.2714728336,-5.7661520519,-1.6859116908,-7.0376248855,4.4946792182,8223
53.800843314,0.98,34.4869,-1.2803986282,-5.804917185,-1.6577458085,-7.0853158132,4.5245185567,8234
55.5174172414,0.98,34.4783,-1.1931969759,-5.9084856016,-1.6333535747,-7.1016825775,4.7152886256,8244
55.1187714286,0.98,34.4602,-1.2003516396,-5.8461221843,-1.6218939087,-7.0464738239,4.6457705446,8255
60.1081122093,0.98,34.4497,-1.2105955126,-5.8684609896,-1.6137296659,-7.0790565022,4.657865477,8265
52.957294152,0.98,34.4348,-1.1338185404,-5.8380422274,-1.628492001,-6.9718607677,4.704223687,8275
56.0262374286,0.98,34.4184,-1.1536610119,-5.8784162407,-1.5945985821,-7.0320772526,4.7247552289,8286
55.7636114286,0.98,34.4104,-1.2259491623,-5.7532055406,-1.6035281344,-6.9791547028,4.5272563783,8296
54.9531601156,0.98,34.4084,-1.188809859,-5.7984268827,-1.5909492284,-6.9872367417,4.6096170236,8307
53.0190375,0.98,34.4,-1.2216147028,-5.7357672992,-1.5987076154,-6.957382002,4.5141525964,8317
55.3290639535,0.98,34.384,-1.2461970997,-5.7008308616,-1.6090969206,-6.9470279613,4.4546337618,8327
54.9645386364,0.98,34.3702,-1.2153186226,-5.7051800628,-1.5901529013,-6.9204986854,4.4898614403,8338
58.1475889535,0.98,34.3547,-1.2235955449,-5.7661423053,-1.5687301419,-6.9897378502,4.5425467605,8348
51.3398964912,0.98,34.3427,-1.2820058354,-5.7615483939,-1.5618573493,-7.0435542293,4.4795425586,8358
54.0936356742,0.98,34.3355,-1.3262740781,-5.7319601239,-1.5634044286,-7.0582342021,4.4056860458,8369
54.2606710227,0.98,34.3269,-1.3261436308,-5.6838350677,-1.5765941861,-7.0099786985,4.3576914369,8379
56.3401649718,0.98,34.3135,-1.3113373902,-5.7271197043,-1.5807206749,-7.0384570945,4.4157823141,8390
50.2573738636,0.98,34.3034,-1.3113883771,-5.6380962012,-1.612787717,-6.9494845783,4.3267078242,8400
52.7712338068,0.98,34.2943,-1.3435011593,-5.6690924457,-1.5856041919,-7.012593605,4.3255912864,8410
53.6685960227,0.98,34.2791,-1.3772870614,-5.6385252336,-1.6028724758,-7.0158122949,4.2612381722,8421
55.9304342105,0.98,34.2688,-1.4096573381,-5.6685405218,-1.6070177057,-7.0781978599,4.2588831836,8431
51.2516090909,0.98,34.2616,-1.4820114277,-5.5315690351,-1.6217782455,-7.0135804628,4.0495576074,8442
52.8679305085,0.98,34.261,-1.5029267837,-5.5505649636,-1.618590485,-7.0534917474,4.0476381799,8452
52.9531762712,0.98,34.2585,-1.6174025383,-5.6066208614,-1.5709898419,-7.2240233997,3.9892183231,8462
57.6366628571,0.98,34.2483,-1.6631630041,-5.5833593972,-1.6032310238,-7.2465224012,3.9201963931,8473
49.9633653409,0.98,34.2358,-1.6823911541,-5.5468786758,-1.6221402831,-7.2292698298,3.8644875217,8483
50.9131022599,0.98,34.2283,-1.6776113327,-5.4473703909,-1.6544790454,-7.1249817236,3.7697590582,8493
52.9320477273,0.98,34.22,-1.7402478181,-5.4695664379,-1.63946178,-7.209814256,3.7293186198,8504
52.4201610169,0.98,34.2077,-1.7495185149,-5.4189171649,-1.6721439591,-7.1684356798,3.66939865,8514
49.3566358757,0.98,34.197,-1.7618515432,-5.4674855799,-1.6648262168,-7.2293371231,3.7056340366,8525
51.95,0.98,34.1896,-1.7869040176,-5.3949670966,-1.7060522225,-7.1818711142,3.608063079,8535
52.3189815341,0.98,34.1822,-1.8411072697,-5.4414124536,-1.6707517072,-7.2825197232,3.6003051839,8545
56.8203137931,0.98,34.171,-1.8442846186,-5.5291127686,-1.6544493642,-7.3733973872,3.68482815,8556
49.9405926136,0.98,34.1603,-1.8862292184,-5.4587832839,-1.6879815646,-7.3450125023,3.5725540655,8566
51.9053525424,0.98,34.153,-1.8945068745,-5.4148841538,-1.7073596502,-7.3093910283,3.5203772793,8577
52.0889946328,0.98,34.1469,-2.0032240917,-5.3721801309,-1.6866937848,-7.3754042225,3.3689560392,8587
50.5884022727,0.98,34.1369,-2.0178547705,-5.2885578231,-1.7251875234,-7.3064125936,3.2707030526,8597
48.5228055866,0.98,34.1253,-1.987205548,-5.2711708179,-1.7653442802,-7.2583763659,3.2839652699,8608
51.332472191,0.98,34.1181,-2.0762277751,-5.3270024964,-1.7169209418,-7.4032302714,3.2507747213,8618
51.409772067,0.98,34.1141,-2.089454732,-5.2903221674,-1.7451924289,-7.3797768994,3.2008674354,8628
53.7385729885,0.98,34.1095,-2.1586433149,-5.2360038128,-1.7729874929,-7.3946471277,3.0773604979,8639
51.8249258333,0.98,34.1003,-2.2349508656,-5.1602160084,-1.7935414896,-7.395166874,2.9252651427,8649
51.8199429379,0.98,34.0881,-2.2921712627,-5.1538885715,-1.798355476,-7.4460598342,2.8617173088,8660
51.743411236,0.98,34.0808,-2.3776327034,-5.0991337548,-1.8215983203,-7.4767664582,2.7215010514,8670
51.8890744382,0.98,34.0688,-2.4888005368,-5.097618164,-1.8119756619,-7.5864187008,2.6088176272,8680
48.58086,0.98,34.0589,-2.5676984675,-5.080738949,-1.7949948208,-7.6484374165,2.5130404815,8691
49.9084875,0.98,34.0488,-2.5389664626,-4.9460920115,-1.8543850277,-7.4850584741,2.407125549,8701
52.04451,0.98,34.0411,-2.506088606,-4.9016686203,-1.8600147512,-7.4077572263,2.3955800143,8712
52.0368034682,0.98,34.0366,-2.4296633267,-4.8925575735,-1.8950201413,-7.3222209003,2.4628942468,8722
53.6371662791,0.98,34.0296,-2.3829176946,-4.5801479055,-1.9922975287,-6.9630656001,2.1972302108,8732
50.0246733728,0.98,34.0173,-2.4037390814,-4.0752592994,-2.0448292629,-6.4789983808,1.6715202179,8743
49.1322126506,0.98,34.0122,-3.2722374947,-3.436033978,-2.1162556125,-6.7082714728,0.1637964833,8753
47.5739847826,0.98,34.0117,-3.8855468798,-2.9011789543,-2.1653310066,-6.7867258341,-0.9843679256,8764
40.9862267081,0.97,34.0121,-4.0529358642,-2.7427831456,-2.1624247072,-6.7957190098,-1.3101527186,8774
42.5592310559,0.9460180542,34.0141,-4.126840394,-2.6389610654,-2.1630364743,-6.7658014594,-1.4878793286,8784
44.2295881988,0.95,34.0217,-4.0246499933,-2.6963656065,-2.1652959529,-6.7210155998,-1.3282843869,8795
44.7022804878,0.95,34.0287,-3.8594845093,-2.9531345667,-2.0940025993,-6.812619076,-0.9063499426,8805
50.156918125,0.95603,34.035,-3.6175569239,-3.055437639,-2.1157197694,-6.6729945629,-0.5621192849,8815
47.9428159509,0.97,34.0381,-3.4879674504,-3.2034789913,-2.0981642786,-6.6914464417,-0.284488459,8826
48.7259583333,0.98,34.0382,-3.3414723198,-3.2568371771,-2.1150661639,-6.5983094969,-0.0846351426,8836
51.2977167702,0.9660278054,34.0396,-3.1844634883,-3.2683009962,-2.1303849054,-6.4527644845,0.0838375079,8847
49.208384472,0.98,34.0424,-3.0053521902,-3.4783410736,-2.1046024085,-6.4836932638,0.4729888834,8857
47.3440722222,0.98,34.0407,-2.9010077263,-3.4429864229,-2.1090268758,-6.3439941492,0.5419786966,8867
49.0814704268,0.98,34.0413,-2.9986499847,-3.3217457979,-2.0964667772,-6.3203957826,0.3230958131,8878
47.7441086957,0.98,34.0421,-3.0723544202,-3.1797208592,-2.1059493184,-6.2520752794,0.1073664391,8888
45.697391358,0.98,34.0434,-3.1736262236,-3.0519155559,-2.0995569376,-6.2255417795,-0.1217106677,8899
47.928676087,0.984045954,34.0448,-3.2554062706,-2.8493805303,-2.137429083,-6.1047868009,-0.4060257403,8909
48.0943080745,0.98,34.046,-3.3994700339,-2.7524331123,-2.1086206185,-6.1519031462,-0.6470369216,8919
47.6860330189,0.94593,34.0491,-3.4178972761,-2.7169971034,-2.1136451385,-6.1348943795,-0.7009001728,8930
48.8841493671,0.96,34.056,-3.4849157232,-2.7463239645,-2.0735638761,-6.2312396877,-0.7385917587,8940
47.8048330189,0.9740759241,34.0592,-3.450834437,-2.6617019407,-2.1168534762,-6.1125363777,-0.7891324962,8951
47.6719860759,0.9540859141,34.0682,-3.3939245241,-2.6467681257,-2.1265758283,-6.0406926497,-0.7471563984,8961
48.1409731013,0.9458858859,34.0765,-3.4005514433,-2.6857493442,-2.0839461223,-6.0863007875,-0.7148020991,8971
46.18559375,0.95,34.0834,-3.2988286069,-2.7962821019,-2.0864146711,-6.0951107088,-0.502546505,8982
48.1832161392,0.96412,34.0893,-3.3194947538,-2.7671232222,-2.049462941,-6.086617976,-0.5523715316,8992
48.5923892405,0.95,34.0976,-3.2534024289,-2.9023493345,-2.0096977546,-6.1557517634,-0.3510530945,9003
47.604435443,0.93586,34.1048,-3.2147910947,-2.7846225996,-2.0677815834,-5.9994136943,-0.4301684952,9013
51.5357762821,0.94,34.1106,-3.2792334352,-2.7390845536,-2.058076501,-6.0183179888,-0.5401488816,9023
48.7049588608,0.94,34.1133,-3.268631225,-2.8168944889,-2.0277581207,-6.0855257139,-0.4517367361,9034
48.6677369427,0.9441558442,34.1151,-3.220581588,-2.7826176903,-2.0356784594,-6.0031992783,-0.4379638976,9044
48.2690882911,0.92583,34.1192,-3.2221429486,-2.7396639827,-2.030577196,-5.9618069313,-0.4824789659,9054
47.6324792453,0.94,34.1271,-3.2099571849,-2.785181424,-2.0249146257,-5.9951386089,-0.4247757609,9065
47.4449924051,0.9441858142,34.1332,-3.2062377415,-2.7408204387,-2.0503206761,-5.9470581802,-0.4654173028,9075
48.6606745223,0.92,34.1416,-3.214659802,-2.569151463,-2.0814622813,-5.783811265,-0.6455083391,9086
48.4828721519,0.93,34.1473,-3.2274648333,-2.6532294542,-2.032566362,-5.8806942875,-0.5742353792,9096
52.0701863636,0.9115515516,34.1524,-3.2997855825,-2.5649024737,-2.0414606011,-5.8646880562,-0.7348831088,9106
48.7058054487,0.95423,34.1552,-3.3016615759,-2.6826082094,-2.0003803605,-5.9842697854,-0.6190533665,9117
49.0151544872,0.9642442442,34.1588,-3.3014588148,-2.6586424968,-2.0076198503,-5.9601013116,-0.642816318,9127
48.2376203822,0.95,34.1648,-3.2412747292,-2.6503399005,-2.0315242389,-5.8916146297,-0.5909348288,9138
50.541083871,0.9357542458,34.1724,-3.3433237872,-2.5186112679,-2.048727309,-5.8619350551,-0.8247125193,9148
46.4337797468,0.95,34.1797,-3.3400789588,-2.54971225,-2.0366606415,-5.8897912088,-0.7903667088,9158
48.8329863924,0.94,34.1856,-3.2966263754,-2.6263285979,-2.0274462353,-5.9229549733,-0.6702977774,9169
48.4488371795,0.95,34.1887,-3.3326740035,-2.5576903352,-2.0336516735,-5.8903643387,-0.7749836684,9179
47.4951464968,0.95,34.1924,-3.3343270734,-2.7800183039,-1.943913601,-6.1143453774,-0.5543087695,9190
48.2078384615,0.94,34.1964,-3.3483600271,-2.5455765499,-2.0198439033,-5.893936577,-0.8027834772,9200
48.8425070064,0.9443143143,34.203,-3.3495804898,-2.5098677467,-2.0234427082,-5.8594482365,-0.8397127431,9210
47.3299219355,0.93,34.2092,-3.3078304647,-2.5976301206,-2.0070865392,-5.9054605854,-0.7102003441,9221
51.8622793548,0.94,34.2155,-3.3678842832,-2.5373106045,-2.0109851424,-5.9051948877,-0.8305736786,9231
49.0990419355,0.9543256743,34.2204,-3.385637886,-2.4945834531,-2.0227062555,-5.8802213391,-0.891054433,9242
48.9054089172,0.95,34.2259,-3.3583738212,-2.539176314,-2.0166889332,-5.8975501352,-0.8191975073,9252
48.2581847134,0.94435,34.2288,-3.4857494373,-2.4673912013,-1.9797396003,-5.9531406387,-1.018358236,9262
47.7598025478,0.94,34.2347,-3.4359650684,-2.4600337882,-1.9992182898,-5.8959988565,-0.9759312802,9273
47.5630791667,0.93,34.2373,-3.3927749796,-2.406511626,-2.0405321531,-5.7992866056,-0.9862633536,9283
47.7802267516,0.95,34.244,-3.3563321623,-2.3594613759,-2.0813373095,-5.7157935383,-0.9968707864,9294
46.8844865385,0.9456243756,34.2503,-3.3876484335,-2.4163559211,-2.044687045,-5.8040043546,-0.9712925124,9304
46.5885878981,0.95,34.2554,-3.5232539151,-2.3972231049,-2.0313222956,-5.9204770201,-1.1260308102,9315
48.6941495208,0.9587912088,34.2581,-3.4493906714,-2.4147420675,-2.0419098507,-5.8641327389,-1.0346486039,9325
48.7495751592,0.94,34.2594,-3.4216458146,-2.4419309891,-2.0329603264,-5.8635768037,-0.9797148255,9335
49.0402265823,0.93558,34.2608,-3.4458060827,-2.3487203633,-2.0967338726,-5.794526446,-1.0970857194,9346
48.5927044872,0.9255744256,34.2617,-3.4179591552,-2.482452635,-2.0654959255,-5.9004117902,-0.9355065201,9356
48.9437025478,0.94,34.2616,-3.369297412,-2.6148996929,-2.0457282003,-5.9841971049,-0.7543977192,9367
